CO,NO2,O3,AQI,CO AQI,NO2 AQI,O3 AQI,PM2.5 AQI
0.037668418682893,0.0003222196884608,0.127743089514659,90,13.0,47.0,90.0,49.0
0.0368319069539227,0.0001652944571657,0.1273772984557957,150,10.0,42.0,150.0,53.0
0.0339955019368566,0.0002414691552984,0.1277464032172616,51,5.0,21.0,51.0,35.0
0.0360807739198055,0.0003727758303283,0.1257986128329698,54,6.0,26.0,44.0,54.0
0.0376021910106672,0.0001143556980861,0.1286108703244052,39,8.0,28.0,39.0,34.0
0.0376021910106672,0.0001996676292036,0.1257981806992952,58,8.0,35.0,58.0,50.0
0.0362878711549335,0.0002070962255898,0.1457179365089585,57,8.0,32.0,39.0,57.0
0.0362878711549335,0.0001184714928967,0.1292872577905108,38,7.0,36.0,38.0,32.0
0.0414411015808407,0.0003955454449167,0.1326420456170474,50,8.0,36.0,42.0,50.0
0.0414528828114095,0.0004778337808265,0.1350086166547993,56,9.0,48.0,44.0,56.0
0.0414528828114095,0.0003959755122194,0.1294336766004015,54,10.0,54.0,43.0,43.0
0.0414528828114095,0.0003037248466123,0.1294939259233191,47,13.0,43.0,47.0,37.0
0.0317838209961767,0.0001940544898388,0.1335996389388473,47,10.0,38.0,47.0,43.0
0.0354828350245802,9.711745224190496e-05,0.1374699771403685,35,3.0,23.0,35.0,24.0
0.0361111739062676,0.0003309378698662,0.1369617608875203,54,6.0,27.0,34.0,54.0
0.0343633480369899,0.0001268079795408,0.1360011100768468,43,8.0,31.0,43.0,41.0
0.0412118099629704,0.0001268079795408,0.1285330951213293,48,9.0,38.0,42.0,48.0
0.0363151654600943,0.0002217959845437,0.1344651877879527,56,6.0,30.0,25.0,56.0
0.0389840543090472,0.0002217959845437,0.1267702809905239,35,3.0,18.0,29.0,35.0
0.0375704392790635,0.0001856322881551,0.1237365492627789,40,3.0,20.0,40.0,32.0
0.0266347780123708,0.0001856322881551,0.1371392302188603,30,5.0,23.0,28.0,30.0
0.0266347780123708,0.0001399798347846,0.1258777379989091,34,7.0,34.0,31.0,33.0
0.0307345166802276,0.0003543657367116,0.1186195462941621,44,10.0,44.0,31.0,37.0
0.0334477312862731,0.0004477528535037,0.1171947552172879,56,13.0,56.0,42.0,35.0
0.0334477312862731,0.0006126580410634,0.1167595088481409,51,11.0,43.0,32.0,51.0
0.0334477312862731,0.0002607783535494,0.1202140487729994,74,7.0,30.0,35.0,74.0
0.0310805756598579,0.0001987499126697,0.1242018043994378,68,5.0,25.0,38.0,68.0
0.0318263419994,0.0002651747490743,0.1193793788551779,67,7.0,31.0,19.0,67.0
0.0318263419994,0.0003746355068868,0.1214874535798512,77,13.0,52.0,24.0,77.0
0.0275838123822526,0.0003963636616,0.1241302525680822,96,9.0,48.0,30.0,96.0
0.0357767455279675,0.0003867179329971,0.1249441653489538,123,11.0,44.0,30.0,123.0
0.0388584136962726,0.0002805250987875,0.116878859698723,155,7.0,30.0,45.0,155.0
0.0381873397763351,0.0001707151386653,0.115403711795758,149,7.0,38.0,50.0,149.0
0.03678419720851,0.0002763964292775,0.1240297690643283,85,8.0,31.0,39.0,85.0
0.03678419720851,0.0001234336377819,0.1201384440063922,61,8.0,30.0,39.0,61.0
0.0342649389058206,0.0003348337774229,0.1209529232522613,74,10.0,50.0,35.0,74.0
0.0342649389058206,0.0004098360659552,0.1236664131283237,50,13.0,50.0,31.0,33.0
0.0333560816943504,0.0002306178603107,0.1249847303782528,47,13.0,47.0,32.0,34.0
0.03369183465837,0.0002950926718766,0.1267914175986707,44,13.0,44.0,39.0,37.0
0.0357255674898473,0.0001816418803291,0.1238024131498934,55,13.0,54.0,47.0,55.0
0.0386553555726841,0.0004204701896006,0.1207549949991716,57,13.0,46.0,33.0,57.0
0.0360451027612709,0.0004036063966862,0.1257016258004749,92,8.0,46.0,23.0,92.0
0.0371574983000598,0.0003632054140324,0.1256196200847094,86,7.0,33.0,26.0,86.0
0.0371574983000598,0.0003998109476093,0.1196152417947132,89,13.0,43.0,30.0,89.0
0.0371574983000598,0.0003998109476093,0.1169934622934291,121,8.0,37.0,28.0,121.0
0.0360560156404819,0.0004191874904789,0.1246094927191207,140,9.0,28.0,31.0,140.0
0.0307938009500373,0.0001048420672304,0.1298722624778198,56,13.0,34.0,36.0,56.0
0.0307938009500373,0.0002108925913561,0.1199506315781021,40,10.0,40.0,30.0,29.0
0.0380608690731935,0.0006998427423934,0.1244222259213174,40,11.0,39.0,29.0,40.0
0.0362276907436843,0.0003391318075089,0.1276913459495093,50,9.0,50.0,30.0,48.0
0.0382515937089758,0.0001653737272135,0.1190503686665985,44,10.0,40.0,38.0,44.0
0.0382515937089758,0.0001763495092745,0.1266597136854589,43,11.0,43.0,35.0,42.0
0.036213930102153,0.0003562430792952,0.1227338388561683,54,14.0,46.0,31.0,54.0
0.0368256978690468,0.0002557127729027,0.116995336302066,62,17.0,43.0,41.0,62.0
0.0393995232879948,0.0006127973902036,0.1174978241323927,67,14.0,58.0,24.0,67.0
0.0416189618408504,0.0005451229517345,0.1200371161102741,111,18.0,76.0,10.0,111.0
0.035352298989877,0.0005366883269741,0.1218590773641547,125,17.0,74.0,6.0,125.0
0.0419054739177049,0.0004196540391025,0.1209127658765552,124,14.0,61.0,32.0,124.0
0.042261630884322,0.0004528933204708,0.1206364929675545,153,8.0,33.0,29.0,153.0
0.0386014878749684,0.0002924342406912,0.1159807741641507,134,7.0,27.0,34.0,134.0
0.035775780477943,0.0002194973640142,0.113146409392309,130,10.0,31.0,24.0,130.0
0.035775780477943,0.0004618320963343,0.1239942833780717,118,13.0,50.0,31.0,118.0
0.0320534221827848,0.0003124111099167,0.1397838443517093,73,7.0,31.0,25.0,73.0
0.0381113924085932,0.000240606808802,0.1289113461970737,71,10.0,29.0,37.0,71.0
0.0335587005559709,0.00016110650904,0.1275780349969324,35,11.0,35.0,30.0,35.0
0.0338707917297921,0.0003466495640159,0.1352044059434846,52,8.0,33.0,31.0,52.0
0.0297551480695951,0.0003466495640159,0.1573307812213232,33,3.0,30.0,33.0,13.0
0.0380622870949635,0.000391111850991,0.1454029449449473,34,8.0,34.0,25.0,30.0
0.0380622870949635,0.0006561693735417,0.137819096445979,50,10.0,33.0,17.0,50.0
0.0394572077645835,0.0002913630276017,0.1422203557959278,51,10.0,37.0,18.0,51.0
0.0361610911786403,0.0003115802338219,0.1284477641158837,37,11.0,37.0,28.0,37.0
0.0398436747491191,0.0004445501544976,0.1224001422523934,60,10.0,34.0,25.0,60.0
0.0398436747491191,0.0002943542203864,0.1173087507485847,73,13.0,47.0,19.0,73.0
0.0324070139642868,8.126598382294457e-05,0.1347965609185591,34,6.0,27.0,34.0,27.0
0.033168751746402,8.126598382294457e-05,0.1336912363767058,40,7.0,22.0,32.0,40.0
0.0374708846211274,0.0002276616287416,0.1296426504849839,32,6.0,28.0,32.0,22.0
0.0303238071501126,0.0002276616287416,0.1471547763521642,35,8.0,29.0,24.0,35.0
0.0293294163420671,8.286181400759366e-05,0.1563519331042625,33,8.0,33.0,32.0,30.0
0.0295028854161376,8.286181400759366e-05,0.137878658099915,29,3.0,27.0,29.0,18.0
0.0325112789869171,0.00011376636567,0.1282289314319014,40,7.0,27.0,25.0,40.0
0.0335575714707232,0.0002901772673115,0.1262597895121668,51,6.0,29.0,33.0,51.0
0.0369109354911598,0.0002073398281935,0.1261234581469955,33,7.0,31.0,33.0,29.0
0.0369109354911598,0.0004434264264998,0.1385537683963189,37,9.0,37.0,28.0,35.0
0.038262292742713,0.0006040802691129,0.1309138238429469,61,11.0,35.0,21.0,61.0
0.0376180781996922,0.0007050258573141,0.129629433155005,84,14.0,49.0,15.0,84.0
0.0356326885521261,0.0007087501580823,0.1227627247571426,72,14.0,68.0,13.0,72.0
0.0336299651594196,0.0007087501580823,0.1256858087912581,96,16.0,46.0,28.0,96.0
0.0336299651594196,0.0004204380501225,0.132497158873701,62,7.0,34.0,37.0,62.0
0.0365836952758708,0.00021102563187,0.1345215439795878,55,10.0,37.0,32.0,55.0
0.0365836952758708,0.000246299969045,0.1311365569752079,41,10.0,41.0,20.0,21.0
0.0354643054306357,0.0004065380198879,0.131800636649076,47,9.0,47.0,28.0,29.0
0.0354643054306357,0.0011474424973125,0.1168347299098474,67,17.0,55.0,18.0,67.0
0.0273682363331202,0.0003414158519714,0.1247007035797856,40,5.0,40.0,32.0,29.0
0.0270529408007745,0.0003414158519714,0.1271709305689529,56,5.0,33.0,24.0,56.0
0.0331408052048574,0.0003414158519714,0.1298663914203094,58,6.0,38.0,33.0,58.0
0.0369433760642849,0.0004685062158385,0.141483098268449,69,7.0,34.0,28.0,69.0
0.0339774377643918,0.0002330894203622,0.1361766457557102,43,9.0,43.0,33.0,40.0
0.0384072001811474,0.0003193640441166,0.1518645733594252,36,11.0,36.0,36.0,31.0
0.0384072001811474,0.0001416366568869,0.1638625625867278,37,5.0,34.0,37.0,20.0
0.0343496613204334,0.0002846865972968,0.1482432931660978,38,9.0,38.0,33.0,32.0
0.036559578031286,0.0006171616550998,0.1445185616611823,46,10.0,42.0,23.0,46.0
0.0388746857642963,0.0004956094780934,0.1389936804770835,61,9.0,40.0,28.0,61.0
0.0375100821256478,0.0005236380807641,0.1402825842334013,52,10.0,44.0,30.0,52.0
0.0375100821256478,0.0002569118805694,0.136321917176189,49,13.0,49.0,35.0,33.0
0.038062561303361,0.0004151838948017,0.1404627710580231,47,10.0,41.0,34.0,47.0
0.0360827733431732,0.0004151838948017,0.1482423096894591,72,8.0,42.0,34.0,72.0
0.0398492105305026,0.0005824470612596,0.1350360798299347,52,9.0,43.0,34.0,52.0
0.043150948360544,0.0006077804428057,0.1464696675538397,42,9.0,42.0,29.0,39.0
0.042272761464101,0.000269201264018,0.1391139924525626,44,11.0,40.0,32.0,44.0
0.0375028289854367,0.0002640125093132,0.1303983291686884,43,10.0,42.0,36.0,43.0
0.0391682535409761,0.0003401584391565,0.1243363339381661,46,11.0,44.0,36.0,46.0
0.0391682535409761,0.0003948570520149,0.1112289726733691,49,11.0,49.0,37.0,32.0
0.0391682535409761,0.0003784483997149,0.1217631772160015,52,9.0,52.0,38.0,38.0
0.0409418158232992,0.0003190863208145,0.1470266059040401,52,10.0,52.0,32.0,35.0
0.0427884608506975,0.0002568263053341,0.1392093629710122,51,10.0,51.0,35.0,38.0
0.0407268367707557,0.0006699592340734,0.1307325512170238,52,11.0,52.0,38.0,46.0
0.037433680321066,0.0002410765845281,0.1311920142081217,51,13.0,51.0,42.0,36.0
0.0378843285143215,0.0001348303921985,0.1392020583152182,49,11.0,42.0,49.0,33.0
0.0409224890172308,0.0005723628564735,0.1276693046092446,51,10.0,39.0,37.0,51.0
0.0298039950430267,0.0005723628564735,0.1477303951978058,36,3.0,17.0,36.0,29.0
0.0358974337577668,0.00034517281696,0.1331097174420949,31,5.0,30.0,31.0,31.0
0.0358974337577668,0.0002957240212707,0.1209141090511764,41,7.0,41.0,40.0,30.0
0.0357414984114099,0.0002622608444652,0.1300291121005462,42,8.0,42.0,42.0,30.0
0.0372073389589628,0.0003252993951037,0.1293550981052875,44,9.0,36.0,44.0,38.0
0.0372073389589628,0.0002118252961385,0.1269996630305387,66,8.0,30.0,43.0,66.0
0.0372073389589628,0.0001293747482122,0.1582151502370165,42,3.0,25.0,39.0,42.0
0.0353808477520793,2.462016527714564e-05,0.1559356898068722,39,3.0,16.0,39.0,23.0
0.0310725197195875,2.462016527714564e-05,0.163252443075111,37,2.0,16.0,37.0,13.0
0.0381995327770548,0.0004000533954238,0.1464807093142843,37,6.0,37.0,37.0,28.0
0.0378290750086147,0.0004535568846574,0.149628852964495,42,7.0,41.0,37.0,42.0
0.0413091592490498,0.000687297666445,0.1412518024443982,42,9.0,42.0,40.0,41.0
0.0413091592490498,0.0002474784368423,0.137243189847784,46,8.0,42.0,46.0,26.0
0.0320712029933793,0.0003565595252437,0.1380638033151042,53,9.0,53.0,38.0,36.0
0.040889427065832,0.0004362003528511,0.128992617130225,43,8.0,43.0,43.0,30.0
0.040889427065832,0.000733011837675,0.1274808162089294,64,9.0,64.0,41.0,55.0
0.03488321229814,0.0001531033507123,0.1340579024646566,63,11.0,55.0,47.0,63.0
0.0311490409076082,4.897346211983256e-05,0.1527893259804798,40,5.0,23.0,40.0,26.0
0.0311490409076082,0.0001813227136152,0.1527360230683634,40,5.0,34.0,40.0,32.0
0.0426585692912159,0.0004110748904116,0.1566224653162368,43,8.0,43.0,36.0,41.0
0.0394078493118119,0.0002113288792314,0.1523165851830792,42,8.0,40.0,42.0,33.0
0.0394078493118119,0.0004312486853448,0.1486463248729077,42,8.0,38.0,42.0,40.0
0.0391215533017946,0.00020115825171,0.1605294042593286,55,5.0,33.0,42.0,55.0
0.0391215533017946,0.0003118158965471,0.1539563896023188,47,7.0,42.0,47.0,40.0
0.0417796894907774,0.0002296888997078,0.1499776691197714,49,8.0,41.0,49.0,33.0
0.0355896651744692,0.0002302181455887,0.1531770452856369,50,9.0,35.0,47.0,50.0
0.0355896651744692,0.0002376478660152,0.1418617963790293,51,6.0,46.0,46.0,51.0
0.0339247509837007,0.0002961560882466,0.1376764480567985,56,10.0,48.0,43.0,56.0
0.034201174974427,0.0002063024439848,0.145978167653022,41,7.0,37.0,41.0,39.0
0.0355276092886774,0.0002076639357254,0.1415401250123379,53,7.0,38.0,43.0,53.0
0.03933328421315,0.0004251896461935,0.1459156796335556,58,9.0,39.0,45.0,58.0
0.0334960818290568,0.0001273300003958,0.1477934569119782,56,7.0,37.0,40.0,56.0
0.0334626782783315,5.265111394689986e-05,0.1576137095689107,42,2.0,13.0,42.0,21.0
0.0369094535708271,0.0007447872144006,0.1447171181070082,56,6.0,41.0,40.0,56.0
0.0341014750301693,0.0004032591624252,0.1371392567402435,53,10.0,44.0,49.0,53.0
0.0399558916687795,0.0004152700964046,0.132897302975923,49,9.0,39.0,49.0,37.0
0.0346126593649241,0.0001276003749807,0.132154867052976,49,7.0,38.0,49.0,47.0
0.0321340821683271,0.0003635208413468,0.1359789371489903,61,10.0,38.0,47.0,61.0
0.0363596614265911,0.0002598794526419,0.138459220528544,66,7.0,25.0,45.0,66.0
0.0345800499482128,6.345812289507239e-05,0.1385829001664529,44,3.0,8.0,44.0,43.0
0.0330719761550286,6.345812289507239e-05,0.1524411588906597,36,2.0,25.0,36.0,31.0
0.0330741871936903,0.0001145619802674,0.1519101383433171,38,6.0,26.0,38.0,38.0
0.0330741871936903,0.0002313857694388,0.1460352540015556,49,5.0,22.0,36.0,49.0
0.0413409053216461,0.0002004682028199,0.1498050242661796,55,7.0,25.0,46.0,55.0
0.036300392986872,0.0002004682028199,0.1506881192325908,46,2.0,11.0,46.0,46.0
0.0384670719504193,0.0004051051354965,0.1387862920459812,59,5.0,30.0,43.0,59.0
0.0392427816986871,0.0004605728171979,0.1429227378402952,65,8.0,40.0,37.0,65.0
0.0417760089039625,0.000466770638013,0.1437224298714983,101,7.0,42.0,101.0,65.0
0.0397095833559877,0.0002002691119194,0.1409619361695725,84,8.0,49.0,84.0,57.0
0.0408076428506183,0.0001891188148873,0.1390760466455824,71,8.0,41.0,71.0,49.0
0.0366936102509343,0.000156041845912,0.1384725868701349,71,9.0,36.0,71.0,67.0
0.0317617952823504,0.000156041845912,0.1473720371722552,70,2.0,7.0,48.0,70.0
0.0352260993007994,6.017205305394966e-05,0.1577890962361622,45,2.0,8.0,45.0,25.0
0.0396673381328415,0.0005023569683542,0.1471994221209857,47,3.0,36.0,47.0,35.0
0.0352901704609244,0.0001585291029186,0.1414630711078045,49,5.0,34.0,49.0,48.0
0.0377599533424525,0.0001693180248665,0.1375402448738947,45,5.0,25.0,42.0,45.0
0.0373686035860526,5.0403961344739605e-05,0.1387448175396693,31,2.0,10.0,31.0,28.0
0.0385683961212471,0.0001275551527131,0.1373861648315475,42,2.0,13.0,42.0,34.0
0.0355732887983171,0.0003803542931562,0.1331714838742646,51,6.0,23.0,46.0,51.0
0.0348551978759142,8.609251498596686e-05,0.1464355909443658,42,3.0,29.0,34.0,42.0
0.0390552096068693,0.0001791740366695,0.144552782177864,40,2.0,13.0,40.0,35.0
0.0355015508830397,8.431122777209504e-05,0.1444637328385696,35,3.0,25.0,35.0,25.0
0.0354797579347937,7.721543079238845e-05,0.1572302579879095,41,3.0,20.0,41.0,32.0
0.0398391708731482,0.0001875201544462,0.1374877244233503,46,6.0,35.0,44.0,46.0
0.0429130904915796,0.0001842687124734,0.1370054733836768,54,7.0,26.0,54.0,33.0
0.0417403206229033,0.0004945343245112,0.1363236606120486,71,6.0,48.0,71.0,37.0
0.0330383814871171,0.0002154924441128,0.1428694561633346,60,7.0,45.0,47.0,60.0
0.0418606363236727,0.0001720861254899,0.1405450254678132,66,3.0,16.0,47.0,66.0
0.0368599593639217,0.0001720861254899,0.143890752611033,59,3.0,31.0,48.0,59.0
0.0405832156538791,0.0002987371408379,0.1444895267485961,61,6.0,30.0,58.0,61.0
0.0393338365590399,0.0001259797099918,0.1458161771296837,74,7.0,31.0,74.0,63.0
0.0417162887751879,0.0001259797099918,0.1438984236546103,67,6.0,22.0,67.0,62.0
0.0439387708902173,0.0001870794051848,0.1494020250309765,56,3.0,19.0,45.0,56.0
0.0360967367887344,0.0001870794051848,0.148348391055998,58,3.0,20.0,48.0,58.0
0.0404659695923157,0.0002354635002889,0.1429395824670187,64,5.0,27.0,64.0,63.0
0.0346874222159239,0.0001671135614741,0.1421898135404375,67,5.0,33.0,54.0,67.0
0.037595633417352,0.0003228903515263,0.1365266740321535,62,8.0,39.0,48.0,62.0
0.0355895720422117,0.0001400535578465,0.1396445184945469,53,3.0,20.0,42.0,53.0
0.0377138182520706,0.0001400535578465,0.1387946009635338,50,2.0,8.0,40.0,50.0
0.0356042869388906,0.000247191784071,0.1418126945556936,46,3.0,26.0,44.0,46.0
0.0385266691446141,0.0001055059856298,0.1490671949811629,41,5.0,30.0,40.0,41.0
0.0333907893991929,7.516241021218326e-05,0.1621685980618455,43,5.0,26.0,43.0,28.0
0.0354389175772517,0.0001476491611765,0.1497447788714729,54,6.0,40.0,54.0,38.0
0.039992555975897,0.0003819057701351,0.1469195846473308,67,7.0,42.0,67.0,45.0
0.0413970127701584,0.0002455952487837,0.1423853215714145,161,9.0,48.0,161.0,55.0
0.0413970127701584,0.0001381340407532,0.1462476253508903,68,9.0,42.0,61.0,68.0
0.0341670066118095,0.0001536092626368,0.1418778387208226,60,3.0,18.0,44.0,60.0
0.0341670066118095,0.0001742278367349,0.1409723539495787,56,3.0,22.0,41.0,56.0
0.0383408516645269,0.0003105353098361,0.1435007154940952,61,3.0,22.0,49.0,61.0
0.0361745357513274,0.0002060596307273,0.1436370164155352,63,3.0,22.0,40.0,63.0
0.035765517503008,7.699263369428464e-05,0.1554550081490812,52,5.0,21.0,43.0,52.0
0.0350259891712496,0.0002749336999839,0.1432556807994236,65,3.0,20.0,46.0,65.0
0.0366784443505502,0.0001299747964366,0.1385377943515191,71,5.0,22.0,58.0,71.0
0.0362802878275686,0.0001904810196719,0.1375975757836713,77,6.0,27.0,77.0,75.0
0.0364752410830439,0.000139195029783,0.143460288993667,60,5.0,25.0,46.0,60.0
0.0335908941924429,0.000175025925273,0.1416500210761425,42,2.0,15.0,40.0,42.0
0.0317406430840358,0.000175025925273,0.1366428578440933,36,2.0,13.0,36.0,35.0
0.0354444831609576,8.884638321556605e-05,0.1449069209719168,37,3.0,15.0,37.0,35.0
0.0334148965531486,0.0001035553868859,0.1417430192231532,54,2.0,12.0,41.0,54.0
0.0337943956255769,0.0002002904657273,0.1412123367189763,62,3.0,24.0,47.0,62.0
0.028679486364114,0.0001044032330817,0.1403614748004759,66,6.0,28.0,48.0,66.0
0.0317601077258452,0.0001929024729178,0.1422116458415383,66,3.0,27.0,46.0,66.0
0.0350123122334332,0.0001871651911641,0.1495375484227502,58,3.0,19.0,46.0,58.0
0.0330837741494038,0.0001051236467901,0.1335715800523193,40,3.0,17.0,40.0,36.0
0.0328317290399007,0.0001698672505326,0.1404410185539875,40,3.0,23.0,40.0,37.0
0.0348476208746285,0.0001550331362522,0.1430568993090978,55,5.0,21.0,43.0,55.0
0.0359731680796356,8.758417970962844e-05,0.1416598558425304,59,5.0,23.0,47.0,59.0
0.0348668959467719,0.000205791096521,0.1386599138915618,100,5.0,25.0,100.0,65.0
0.036507517099365,0.0001788458903319,0.140799850225389,100,8.0,33.0,100.0,68.0
0.0323683134509197,7.513867623040235e-05,0.1412581529226088,58,7.0,24.0,58.0,57.0
0.0322577704528309,7.222406566139981e-05,0.140370205044687,64,5.0,14.0,64.0,59.0
0.0353910885751097,7.222406566139981e-05,0.1396935433148747,41,3.0,22.0,36.0,41.0
0.0353910885751097,0.0001381647653587,0.1355840829667914,55,3.0,22.0,49.0,55.0
0.032950484879398,0.000215653592022,0.1341181546449094,63,5.0,25.0,58.0,63.0
0.0339948963308082,0.0001601425610714,0.1367674618958848,70,5.0,24.0,58.0,70.0
0.0304227098822465,9.974488784787684e-05,0.1379857957362545,56,3.0,17.0,48.0,56.0
0.0304227098822465,0.0001026242753141,0.150932550430234,48,3.0,23.0,45.0,48.0
0.0304227098822465,5.97164568113613e-05,0.1422492803693164,52,5.0,20.0,43.0,52.0
0.0324654043436529,0.0001386755468464,0.1429209727935982,93,6.0,41.0,93.0,58.0
0.031961597502218,0.0001742362219373,0.1478003412484497,69,6.0,28.0,48.0,69.0
0.0258887484669575,5.649991362586091e-05,0.1443663983102754,64,6.0,24.0,51.0,64.0
0.0272886806722931,7.910466229074084e-05,0.1400878876447085,58,5.0,27.0,50.0,58.0
0.0293123498558874,0.0001153273148705,0.1392289823979284,61,7.0,27.0,61.0,59.0
0.0262524876743444,0.0001030245475703,0.1347608119248774,61,6.0,22.0,50.0,61.0
0.0294197108596438,0.000108941887447,0.1307214796542568,84,5.0,25.0,84.0,63.0
0.0267039647840967,9.992559892759338e-05,0.1316316682526781,90,7.0,36.0,90.0,60.0
0.0281125642359137,0.0001658405000694,0.1334081002058824,87,8.0,47.0,87.0,62.0
0.0302542128151851,0.0001603769633219,0.133502140641156,60,5.0,25.0,50.0,60.0
0.0266956128179914,0.0001684952148934,0.132270559668485,64,3.0,25.0,64.0,64.0
0.0292691756039734,0.0002547432959544,0.1317826360463538,61,5.0,28.0,50.0,61.0
0.026910580694664,0.0001028482438413,0.1335967928170592,55,5.0,20.0,43.0,55.0
0.0282531846314549,8.063393033804687e-05,0.1374780088662519,52,3.0,16.0,42.0,52.0
0.0282109193503737,6.828339932763792e-05,0.1373489831335306,79,3.0,17.0,44.0,79.0
0.03045231413485,0.0001163179444638,0.134094289583306,107,5.0,19.0,37.0,107.0
0.0276020318269612,0.0002026743168243,0.1317124068736473,35,3.0,23.0,24.0,35.0
0.0281474632836026,0.0002286121016367,0.1322530806064046,42,6.0,20.0,36.0,42.0
0.0264620939269549,0.0001602576610855,0.1341185267448057,49,3.0,21.0,42.0,49.0
0.0254711899906289,6.065642963492182e-05,0.1349484492477658,54,5.0,26.0,43.0,54.0
0.0274438820779207,8.80316966454885e-05,0.1381798264530163,56,5.0,26.0,47.0,56.0
0.0274438820779207,0.0001690145290921,0.1382506191729914,58,5.0,17.0,39.0,58.0
0.0279449075460315,0.000183994925265,0.1367506146103657,58,5.0,21.0,37.0,58.0
0.0304478074195388,9.360889541294708e-05,0.1370504506525748,45,3.0,16.0,39.0,45.0
0.0289891085923109,0.0001305348996538,0.1379620730876339,40,3.0,16.0,33.0,40.0
0.0287737455218908,6.011740697428836e-05,0.1335971206426055,52,5.0,22.0,46.0,52.0
0.028007529304802,8.735738811079444e-05,0.1341954320668606,67,5.0,28.0,67.0,62.0
0.0326418689344884,0.0001418241138403,0.1382021909656479,58,5.0,25.0,58.0,56.0
0.0295014344155663,0.0001248459302586,0.1392145305871374,54,5.0,25.0,40.0,54.0
0.0260536208797916,0.0001246328174601,0.1394385844468481,50,7.0,22.0,45.0,50.0
0.0264850983115653,0.000174713189302,0.1335604022651139,54,6.0,30.0,41.0,54.0
0.0338303707539892,0.0003060396411454,0.1358154714106939,54,5.0,25.0,46.0,54.0
0.0303559862077107,0.0002841509704011,0.1363013833760638,56,3.0,22.0,49.0,56.0
0.0422150492667973,0.0001364514464511,0.1376062780618085,58,3.0,12.0,46.0,58.0
0.0291599434544787,0.0001113764956243,0.1386661007999787,59,3.0,12.0,54.0,59.0
0.027685026559875,0.0001464963715988,0.1364623457192797,57,3.0,18.0,49.0,57.0
0.0269072502851372,0.0001415798615197,0.1354767680167579,56,5.0,19.0,46.0,56.0
0.0276727845688612,0.0001883141812867,0.134857490658703,49,5.0,18.0,45.0,49.0
0.0317836042258967,0.0001916916808112,0.1354613751172446,49,5.0,24.0,36.0,49.0
0.0357527080923167,0.0001655258092795,0.1370937545170338,43,3.0,24.0,43.0,42.0
0.024294589355278,7.266637840072346e-05,0.1339914798736005,38,5.0,21.0,32.0,38.0
0.0289153810590383,9.788216993907052e-05,0.1355686700680334,37,3.0,17.0,30.0,37.0
0.0289153810590383,0.000197975872228,0.1349089597693257,44,3.0,18.0,39.0,44.0
0.0219549387693312,0.0001079866415238,0.1348063200711634,44,5.0,29.0,34.0,44.0
0.02631733752786,8.210865685363703e-05,0.1293692702881316,48,5.0,25.0,34.0,48.0
0.0237433854490418,0.0001212716887902,0.1305968471586128,64,8.0,28.0,64.0,54.0
0.0296597797423475,0.0001355784452764,0.1344527602195171,59,6.0,31.0,51.0,59.0
0.026083381846536,0.0001780401580617,0.1363178566097636,58,6.0,40.0,58.0,53.0
0.0253186374902618,0.000152591295773,0.1351279765366936,54,7.0,38.0,54.0,54.0
0.0237728580283702,0.0001270713692064,0.1330094188451204,46,7.0,42.0,46.0,43.0
0.0272753295367225,0.0001569365783769,0.1311162074173375,55,8.0,42.0,51.0,55.0
0.0274942695213509,0.0001750177034408,0.1364971548318285,93,7.0,29.0,93.0,57.0
0.0278786839917184,0.0001182105670349,0.1366136999486838,97,6.0,26.0,97.0,58.0
0.0265971664339191,0.0001352475956081,0.133955321909306,61,8.0,42.0,61.0,61.0
0.0284110992885893,0.0001031862047966,0.1324484944343006,58,8.0,44.0,58.0,56.0
0.0231018550693891,0.0001453730656066,0.1326050598505703,46,8.0,32.0,45.0,46.0
0.031018268316971,0.0001260676217497,0.1331985443829927,37,6.0,23.0,37.0,37.0
0.031018268316971,0.0002138158451997,0.1346524116758234,52,7.0,26.0,48.0,52.0
0.0297514591365926,6.82202359961729e-05,0.1348541229962732,48,3.0,15.0,44.0,48.0
0.0273769453847361,8.590655128374072e-05,0.1301314395425773,49,2.0,8.0,38.0,49.0
0.0307418406009544,0.0001324506253208,0.1306176603530796,40,3.0,14.0,38.0,40.0
0.0265730582177526,0.0002167575141017,0.1316514556060875,58,6.0,29.0,50.0,58.0
0.0265730582177526,0.0002240267349406,0.1316057592629829,51,5.0,25.0,41.0,51.0
0.0279143471270681,0.000166700576004,0.1325828215332511,44,5.0,31.0,42.0,44.0
0.0282683148980021,9.167437383435514e-05,0.1324530094861424,45,6.0,22.0,42.0,45.0
0.0273579332359829,0.000142672084621,0.1349809616803552,48,5.0,22.0,38.0,48.0
0.0263802634395306,9.721580836936264e-05,0.1312923550992991,37,2.0,8.0,37.0,32.0
0.025944797322143,0.0001535021226541,0.1317056882467863,42,3.0,21.0,36.0,42.0
0.0295177148654931,0.0001121677942374,0.130114063456959,60,7.0,39.0,44.0,60.0
0.0278624929487587,9.615145245330068e-05,0.1287410259246282,73,10.0,73.0,50.0,62.0
0.0326624181504323,0.0001586990824532,0.1298625122600063,84,8.0,40.0,84.0,64.0
0.0301934685557953,0.0002420289192076,0.1311315300005484,74,7.0,43.0,74.0,61.0
0.0319266654550894,9.207336709616042e-05,0.1284932454930569,115,6.0,30.0,115.0,58.0
